Feature,Importance
ZNF28,0
LDOC1L,0
TRAM2,0
LMBRD2,0
ZCCHC8,0
MEN1,0
ZNF595,0
SLC30A4,0
CD22,0
CEP192,0
RAP1B,0
GTF2A1,0
BACH1,0
SPIDR,0
C2CD2L,0
METTL18,0
ZNF10,0
ITCH,0
SLC23A1,0
ZNF880,0
LAS1L,0
TMEM254,0
ZNF692,0
N4BP2L1,0
KMO,0
ZNF689,0
ARSG,0
DHX58,0
POR,0
OSGIN2,0
MSH3,0
NR2C1,0
CD226,0
ABHD13,0
NLRP1,0
UPK3BL,0
HIBCH,0
SMIM12,0
PDSS1,0
BRF1,0
NCOA7,0
KIR2DL4,0
PQLC3,0
CLCN6,0
DERL3,0
HAUS1,0
EIF2B4,0
C1GALT1,0
LRRFIP2,0
PAM,0
FAM45A,0
DHRS7B,0
MED25,0
HTT,0
DNAJC11,0
SLC27A2,0
CSF2RB,0
WDFY4,0
ILK,0
AP4M1,0
ABCB7,0
MPV17L2,0
ADAL,0
SKA1,0
GCLC,0
HEBP2,0
PHLDA2,0
IFNAR1,0
TNRC6C,0
ZNF268,0
POLD3,0
DNAJC27,0
TM6SF1,0
AGPAT5,0
KLRC1,0
LARS,0
GPATCH2,0
TRMT6,0
PTTG1,0
GBAS,0
CNNM4,0
KIAA1919,0
LIG4,0
RECQL5,0
HDDC3,0
ACTR3B,0
ZNF76,0
TBL3,0
MAN2A1,0
RAB5B,0
C11orf73,0
SDF2L1,0
DUSP22,0
RAB43,0
SLC38A7,0
LZTFL1,0
DGKD,0
CDKN2AIPNL,0
DFNB31,0
ARHGAP21,0
KDELC2,0
ATG4D,0
MYBL1,0
ADORA2A,0
TSPAN2,0
ANGEL2,0
FECH,0
ZNF780B,0
ZNF224,0
NTMT1,0
PLEKHA2,0
SOS2,0
CHP1,0
ZNF621,0
DNAJC7,0
TXK,0
SLC25A12,0
POLR2J3,0
PYGB,0
TMPRSS3,0
TRMT13,0
CDKL1,0
CTC-349C3.1,0
ADRM1,0
SIGMAR1,0
C9orf38,0
CDC45,0
PSMG1,0
LETMD1,0
CD151,0
STX16-NPEPL1,0
LOXL3,0
RP11-321N4.5,0
WDR34,0
ZNF714,0
HSCB,0
CAMK1D,0
MBIP,0
FABP5,0
MROH7-TTC4,0
MEGF9,0
KIAA0319L,0
CCDC14,0
FAM104A,0
CD300E,0
DPP9,0
TOPORS,0
ZNF626,0
MUL1,0
TBC1D8B,0
MFSD8,0
RINT1,0
DCUN1D5,0
STAG2,0
ZNF286B,0
JAGN1,0
KIFAP3,0
RNF181,0
CLIC4,0
SNX14,0
POLB,0
HGS,0
TMEM64,0
SAP25,0
IPO9,0
ARRDC3,0
KIAA1683,0
RAP1GDS1,0
MAPKBP1,0
ALDH6A1,0
YOD1,0
FUK,0
PPP2R3C,0
LRRC8D,0
TXNRD2,0
DNAJA1,0
MESDC2,0
AHCY,0
ARMC2,0
RNGTT,0
MAPK9,0
LEAP2,0
TM9SF4,0
PRKAB2,0
YKT6,0
LIN7C,0
GNLY,0
TMEM80,0
TRIM21,0
RNF8,0
MPDU1,0
GEN1,0
WDR91,0
TSC1,0
HAUS7,0
ISYNA1,0
PPCS,0
TFDP1,0
TCERG1,0
CYHR1,0
DAK,0
ARL17A,0
TCF7,0
GTF2E1,0
ZNF586,0
COMMD6,0
CAD,0
LONRF3,0
CLTA,0
FAM210A,0
RNPEP,0
AK4,0
USP14,0
ORMDL2,0
TMEM60,0
TRAPPC12,0
KIAA1586,0
RP11-762I7.5,0
METTL9,0
PLP2,0
C5orf63,0
TWF2,0
ZNF525,0
UAP1,0
RNF13,0
RSU1,0
TMEM91,0
ETHE1,0
ZBTB49,0
CDK10,0
EMC1,0
C4orf21,0
SMPD4,0
OSCAR,0
MIER3,0
CASZ1,0
BLOC1S4,0
NPIPA2,0
NEU3,0
LAMTOR5,0
CYSLTR1,0
TTC17,0
KIAA1191,0
GLOD4,0
MYO19,0
FAM211A,0
GCSH,0
PRR3,0
FBXL4,0
SLC35A2,0
TMEM208,0
ZBTB43,0
LRRK2,0
AMT,0
P2RY14,0
SHQ1,0
VMAC,0
CFDP1,0
FHL3,0
SNRPA1,0
ZHX3,0
SGPP2,0
VGLL4,0
PLEKHO1,0
CKAP2L,0
PRKAR1B,0
RGS2,0
LRRC58,0
ZNF131,0
NDUFB1,0
LIMK1,0
A2M,0
RSF1,0
EIF4E3,0
HN1L,0
ERCC6,0
ZNF652,0
ARAP1,0
TNK2,0
RABL5,0
AMMECR1,0
GTSE1,0
SRSF2,0
GMDS,0
SLC35B2,0
ERCC6-PGBD3,0
MLXIP,0
ELOVL5,0
CASC4,0
EMR2,0
BBS9,0
ACSS1,0
ZDHHC20,0
FAM117A,0
SCAMP1,0
ZEB1,0
CD80,0
SCYL2,0
JKAMP,0
SF3B5,0
TFDP2,0
SMARCB1,0
FBXO33,0
C2CD2,0
ZNF33A,0
HIST1H4C,0
INSIG1,0
PRDM15,0
ZNF699,0
RP11-45M22.4,0
AGPAT4,0
GATAD2A,0
BX255923.1,0
CRTAP,0
DEPDC1B,0
ARHGEF19,0
PDCD2,0
PLIN3,0
LRIG2,0
BRD8,0
COQ10A,0
PSEN1,0
RP11-96O20.4,0
ARHGAP18,0
FCER2,0
NFKBIB,0
ANAPC15,0
NFIA,0
TRIT1,0
TDRKH,0
PIGL,0
FBXL12,0
MUT,0
FAM110A,0
RPP21,0
PVR,0
BAG4,0
SPDYE2B,0
FGFBP2,0
CPNE8,0
ZRSR1,0
OAT,0
DGCR6L,0
DEK,0
SEMA4C,0
RWDD4,0
CYP2S1,0
TIMM17B,0
CTD-2228K2.5,0
ABTB2,0
NUDT14,0
GRWD1,0
JUP,0
ZCRB1,0
GNB2,0
DDX50,0
PPP1R12B,0
CCDC59,0
PIK3C2A,0
TCF7L2,0
SLC31A2,0
TRGC1,0
NTNG2,0
RASSF2,0
IL2RG,0
MBNL1,0
CYB561,0
PARVB,0
XYLT1,0
SELO,0
TMEM222,0
TRAF1,0
ATAD3B,0
OBSCN,0
CEP170,0
PLEKHM2,0
IPPK,0
PNMA1,0
RUSC1,0
SH3BP5,0
FZD6,0
MFN1,0
TMEM167B,0
UHRF1BP1L,0
ATP6V1E1,0
SEC31B,0
TMEM194A,0
RARS2,0
GSG2,0
FAIM3,0
SSRP1,0
POLD4,0
MED12,0
TNFSF10,0
SLC25A16,0
JDP2,0
CDC20,0
EDC3,0
TNFSF13,0
HAUS3,0
DIABLO,0
QPCT,0
MCTP1,0
SLC25A53,0
CDPF1,0
UCHL3,0
GALK2,0
FAM169A,0
TICAM1,0
ADARB2,0
ASAP1,0
NRBF2,0
UQCRH,0
TMEM52B,0
FAM73A,0
CDK5,0
MSMO1,0
SKP2,0
SLC25A24,0
MX2,0
CDK11A,0
MAP1LC3A,0
CDCA7,0
KLHL20,0
KIAA0907,0
CD72,0
MIB2,0
ZNF143,0
DPY30,0
MPI,0
ACSF2,0
FLII,0
HILPDA,0
TMEM86B,0
ITGAV,0
FDX1,0
COX6B1,0
SET,0
DDX27,0
UBE3A,0
PHF17,0
ZNF384,0
PIGQ,0
TADA3,0
TRIM28,0
SMG7,0
SLC52A2,0
MICALL1,0
LMF2,0
CLPTM1L,0
LSM12,0
SLC41A1,0
CPED1,0
AIMP2,0
GSS,0
OCEL1,0
NCDN,0
FAM35A,0
RRP9,0
FAM212B,0
DUSP12,0
KAT2B,0
CPPED1,0
CNOT10,0
ZNF683,0
NDUFS5,0
PRKCA,0
AREL1,0
STRAP,0
ZNF839,0
ZNF543,0
LAMP1,0
PDE6B,0
ACAD11,0
KLHL25,0
VPS52,0
TMEM68,0
SNED1,0
MEF2A,0
FAM118A,0
AIFM1,0
ZNF577,0
SART3,0
PPP1R7,0
TNFSF13B,0
TRAPPC6A,0
RTP4,0
VCAN,0
SLX1B,0
PGBD2,0
TFB1M,0
APBB3,0
TP53RK,0
PRDM10,0
RERE,0
TRDV1,0
PAXIP1-AS2,0
CNOT6,0
MOB1B,0
TMEM184C,0
PPP2R1B,0
EVA1C,0
POMZP3,0
DYNLRB1,0
XRN2,0
RASGRP3,0
KIF15,0
CMPK2,0
SLC25A44,0
PYROXD1,0
CUEDC2,0
UTP11L,0
ALKBH3,0
SMN1,0
MZF1,0
RAB4B,0
SEMA4D,0
ADAM17,0
ZNF561,0
NFS1,0
NCEH1,0
NIPA1,0
PTGER2,0
ARHGEF3,0
C19orf12,0
TMEM67,0
COPS5,0
PRKRIR,0
PEPD,0
CALU,0
UPK3B,0
ZNF549,0
HOXB2,0
PKP4,0
CDK2AP1,0
APPL2,0
GCHFR,0
ARL15,0
SPAG5,0
PSMG2,0
MPP6,0
RORA,0
SLC25A13,0
ZBTB40,0
PRR13,0
CNPY3,0
SMC2,0
ATG7,0
PLIN2,0
WDR24,0
SP110,0
GTF2F2,0
CTD-2547L24.3,0
SETD3,0
PTAR1,0
MIS12,0
RP11-383H13.1,0
AUH,0
ZNF253,0
RPA3,0
SHOC2,0
EXOSC5,0
CAND1,0
RPA2,0
SFT2D1,0
TCTN3,0
SUMO3,0
VAMP4,0
ADNP,0
TRDC,0
CLEC2D,0
UBE2NL,0
C7orf73,0
TPP2,0
PSMC2,0
MAP7D1,0
PACS2,0
TMEM101,0
TRAPPC5,0
MTERFD2,0
ZNF184,0
PDK2,0
GZF1,0
TMEM183A,0
TIMM9,0
SP2,0
ASH2L,0
ARRDC2,0
ZBED1,0
PRDM2,0
CSF1,0
MTHFSD,0
SLC39A4,0
QKI,0
STAT6,0
CD320,0
TRAC,0
EMC3,0
SMAGP,0
EXD3,0
ASCC3,0
WHSC1,0
ASPM,0
C9orf72,0
STXBP4,0
TIMP1,0
CDIP1,0
CTNNA1,0
GRIP1,0
MYCBP2,0
PSMB3,0
TMEM69,0
TMEM251,0
ESD,0
FANCD2,0
CCR8,0
C16orf91,0
RAP1A,0
F5,0
GIPC1,0
TBC1D8,0
CEACAM21,0
MED4,0
CTSS,0
CMAS,0
EML3,0
NDUFAF1,0
PLA2G6,0
CARS,0
PPIP5K1,0
FAM195A,0
TBC1D2,0
IL27RA,0
PUM1,0
VTA1,0
CBWD7,0
XRCC3,0
DBNDD2,0
TPMT,0
P2RY11,0
TCEAL4,0
DOLPP1,0
INPP5F,0
RCN1,0
TIMP2,0
NANS,0
RAB11FIP2,0
TSNAX,0
EPB41L2,0
TAF5L,0
SLC25A32,0
LLGL1,0
CDK7,0
THAP11,0
NR1D2,0
TYW3,0
TOMM40,0
TK2,0
HIST1H3G,0
ZNF581,0
PAPD7,0
SYF2,0
COX5A,0
RHD,0
TSPYL4,0
SLA2,0
PUS10,0
NUCB1,0
THEMIS,0
ADNP2,0
TDRD3,0
GAR1,0
DFFB,0
PLAU,0
GGNBP2,0
TM2D3,0
UBE2L3,0
KPNA4,0
AP1M1,0
GPANK1,0
CHUK,0
BEST1,0
NPC2,0
GPR107,0
ABHD4,0
TMEM104,0
PIP5K1C,0
UBL3,0
TCF4,0
WBP1,0
NUP43,0
MPEG1,0
EHD1,0
SRP54,0
CCDC138,0
COL19A1,0
CPNE5,0
CPM,0
CES2,0
ATAD3A,0
JRKL,0
IRAK3,0
TUBE1,0
TINF2,0
ANKRD39,0
SPECC1L,0
FIGNL1,0
CEP89,0
CYP4V2,0
CD276,0
ARL13B,0
CYB5D1,0
ARNTL,0
PHLDB1,0
GNE,0
SLC39A11,0
MORC4,0
PSMB6,0
KATNAL1,0
CETN2,0
CCDC125,0
KIAA0141,0
CTC-554D6.1,0
TRANK1,0
FAM174A,0
IP6K1,0
PSMC4,0
ZBTB11,0
BAG1,0
CHM,0
KIAA1429,0
ARF6,0
NAF1,0
ARL6IP6,0
THEM4,0
OPTN,0
NHEJ1,0
NOP14,0
ZNF136,0
RP11-849F2.7,0
TOMM5,0
LBH,0
FDX1L,0
HMGA1,0
IFI27L2,0
NAPRT1,0
ETAA1,0
SLC23A2,0
ZNF282,0
TSSC1,0
EFTUD2,0
HIST1H2BG,0
TRBV4-2,0
ABCA5,0
MLLT3,0
ZMAT1,0
LMO4,0
NAA60,0
NUCKS1,0
APC,0
DDX20,0
TRMT2A,0
ATG4C,0
HNRNPD,0
ZDHHC6,0
SMIM7,0
SAMD3,0
ZBTB9,0
BCR,0
TXNDC12,0
MMD,0
CD27,0
ENTPD7,0
SLC25A14,0
CDK16,0
DAPK3,0
BRWD1,0
EBAG9,0
AGFG1,0
PNKP,0
TNFSF12,0
FBXO42,0
CNPY4,0
ATP2C1,0
LENG9,0
IKBKAP,0
KPNB1,0
USP38,0
SLC8A1,0
FAM50B,0
HS1BP3,0
TSEN2,0
UBE2G1,0
CEP68,0
TPRA1,0
TRIM27,0
DNAAF1,0
ANKRD52,0
YIF1A,0
GATC,0
CDK1,0
CTPS1,0
KLRB1,0
NCAPG2,0
ELMOD2,0
FCHSD1,0
TMEM55B,0
MTHFS,0
CBY1,0
VHL,0
PI4K2B,0
OSBPL5,0
TELO2,0
WBSCR16,0
PLXDC2,0
AURKB,0
CSNK1E,0
CD302,0
ZNF248,0
DEAF1,0
RTF1,0
SLC41A3,0
PEX1,0
ISG20L2,0
B4GALT5,0
DLEU1,0
PTPRM,0
TOB2,0
ZNF259,0
TM9SF2,0
ARPC1A,0
EIF2S1,0
EXOC7,0
LAT,0
EXOC6B,0
UTP3,0
UBE2E3,0
LRP5L,0
PLGLB2,0
KRTCAP2,0
YTHDF3,0
MOB3B,0
ANXA2R,0
RFC5,0
EMC8,0
SPI1,0
WDR46,0
ASB1,0
GSAP,0
PRADC1,0
DAB2,0
CTSK,0
ALG12,0
EEF1E1,0
WDR3,0
KPNA3,0
ELP6,0
FAM3A,0
C19orf70,0
UPF2,0
DHCR24,0
HIST1H2AC,0
GPSM2,0
TBC1D24,0
TMEM186,0
ZBTB37,0
CTD-2192J16.22,0
THOC3,0
PHTF2,0
ATRAID,0
RASGEF1A,0
RFNG,0
RUNX1,0
MPP1,0
BLVRA,0
NPIPB9,0
CPNE2,0
NPTN,0
WIPI1,0
LGALS9C,0
IGHV1-8,0
ZDHHC7,0
HIST1H2BF,0
YARS2,0
MCEE,0
LPCAT2,0
DNAJC24,0
TMEM184B,0
RDH13,0
SGCB,0
NUSAP1,0
ALDH16A1,0
ZDHHC3,0
DGCR14,0
ATAD1,0
CMTR2,0
NUDT17,0
VDAC1,0
MAPRE2,0
LAMP2,0
CCZ1B,0
MALSU1,0
MTMR9,0
SNRNP48,0
PIAS1,0
KIAA0753,0
ANAPC1,0
SPAG7,0
ABCD4,0
SLC25A51,0
FPR3,0
GIMAP8,0
PDLIM5,0
LYRM5,0
OSBPL10,0
RP11-438J1.1,0
FARSB,0
ZDHHC24,0
PRKCD,0
FOXP4,0
GNAQ,0
TMEM185A,0
MPV17,0
WDR5,0
EDARADD,0
ZNF91,0
LIMA1,0
CDC37L1,0
RPF2,0
CYB561D1,0
DNAAF2,0
MICAL1,0
C21orf91,0
URM1,0
EFCAB13,0
E2F4,0
PPHLN1,0
TSC22D1,0
SCRN3,0
SELPLG,0
SIRT7,0
SORT1,0
HDAC8,0
PLEKHA5,0
FAM188A,0
SF3B14,0
WDFY3,0
SLC39A13,0
MBTD1,0
PPT2-EGFL8,0
TBX21,0
C12orf10,0
CAMLG,0
ASAH1,0
PTPN12,0
HIST1H2BD,0
SDK2,0
ATP6V1H,0
TDG,0
MTCP1,0
REC8,0
TIMM10B,0
NSA2,0
FBXL3,0
UBE2E2,0
NDEL1,0
ORAOV1,0
NDUFB7,0
NDUFS6,0
RTN4IP1,0
CDCA8,0
KCTD5,0
VPS53,0
SERPINB6,0
GPR56,0
RAB11A,0
USP18,0
ZNF567,0
WDR35,0
ZNF829,0
DDX59,0
CSTF1,0
GPHN,0
WDR36,0
CDKN2C,0
PA2G4,0
NUB1,0
FAM117B,0
SLC38A9,0
MB21D1,0
STMN1,0
TAF1B,0
CARD11,0
CAPN1,0
FOXO1,0
TBK1,0
AL022328.1,0
EBPL,0
PEX10,0
LACE1,0
ATP6V0A1,0
DUSP3,0
IMPACT,0
CHMP1B,0
JAKMIP1,0
TMPPE,0
LPAR6,0
MFSD1,0
POP1,0
ALAS1,0
RNF126,0
SRPRB,0
EIF2AK3,0
ZNF394,0
ZBTB8OS,0
NPRL2,0
CTNNBL1,0
IGJ,0
STXBP5,0
CX3CR1,0
SEC24D,0
SNRNP35,0
ST3GAL6,0
PEA15,0
MKS1,0
SCMH1,0
FAM129C,0
GLUD2,0
RAB37,0
MCRS1,0
UBE2H,0
CDAN1,0
NDOR1,0
HK3,0
HMBS,0
ABHD15,0
NIPSNAP1,0
RBM17,0
DCP2,0
FCF1,0
EOGT,0
ARRDC1,0
MTCH1,0
TTC24,0
IL9R,0
HMMR,0
CCT6A,0
AGPAT2,0
RASA4B,0
QSOX1,0
ZNF263,0
PLEKHM1,0
QDPR,0
ZFAND1,0
TPST2,0
ITSN2,0
LRRCC1,0
ZNF330,0
NKAP,0
ZDHHC21,0
CCDC23,0
DNAJC13,0
FAM134C,0
ALOX5AP,0
C11orf1,0
CALCOCO2,0
DUSP10,0
CHCHD7,0
TTC27,0
ZMAT2,0
OAS2,0
EHD3,0
POLE,0
VAMP1,0
SLC12A2,0
TSPAN17,0
ATP6V1A,0
IGHM,0
KRR1,0
JMY,0
CLTC,0
PPM1B,0
OGFRL1,0
FAM214B,0
CCDC142,0
CHURC1-FNTB,0
BBIP1,0
KCTD18,0
ZNF426,0
PEX14,0
LCORL,0
HAUS8,0
GATSL3,0
SMYD4,0
SCYL3,0
NUTM2B,0
THBS3,0
IFNGR2,0
NOP9,0
GATAD2B,0
RBMX2,0
SPDYA,0
AL353354.2,0
SLC39A9,0
GAS7,0
PSMF1,0
SNX27,0
TANC2,0
POLQ,0
RELA,0
ACSF3,0
C14orf80,0
AGA,0
MDN1,0
ST8SIA1,0
TMEM128,0
ZNF410,0
CCNL1,0
EXTL3,0
KIF21B,0
ATG5,0
THEMIS2,0
UVRAG,0
PHF8,0
OPA1,0
ATXN7L3,0
PTPN11,0
SDR39U1,0
AVL9,0
GALK1,0
STARD8,0
GADD45A,0
HK1,0
SIK2,0
DHX57,0
IQCB1,0
HSPE1,0
MAN1B1,0
MIS18A,0
C14orf93,0
ADAMTSL4,0
DGCR8,0
SEC22C,0
AGBL5,0
CD70,0
C14orf37,0
UBR2,0
DONSON,0
C1orf109,0
NGFRAP1,0
ACPL2,0
DIS3,0
SGK223,0
ACLY,0
USP53,0
SLC9A1,0
COX17,0
ZCCHC6,0
CDK9,0
VRK2,0
ATF7,0
ZNF430,0
TP53,0
C19orf44,0
SLC35A3,0
PIAS2,0
ITGA1,0
NOTCH1,0
SLC30A1,0
MIER2,0
GNG7,0
C19orf38,0
GSTT1,0
GALM,0
COX8A,0
COA6,0
SH2D3A,0
SLC2A6,0
SPIN1,0
PRKRIP1,0
CTC-260F20.3,0
NCOA1,0
POLR3D,0
H1F0,0
CYB5R1,0
BAZ2B,0
SDHB,0
MSH2,0
NUDC,0
MTAP,0
ST6GALNAC2,0
ZNF281,0
UBE2N,0
STX2,0
ABI3,0
GPATCH1,0
DDAH2,0
TMEM234,0
CBWD3,0
SARS2,0
SCAF1,0
KIAA0101,0
WBP1L,0
CAMK1,0
FUZ,0
EEPD1,0
CPEB4,0
GBGT1,0
RHOT2,0
MEAF6,0
EOMES,0
WBP5,0
FBXO7,0
RWDD3,0
ANGEL1,0
METTL4,0
TRIM59,0
ACTR3C,0
EIF2D,0
RAB11FIP3,0
CIAPIN1,0
NAA16,0
UBE2Q2,0
CDK5RAP2,0
RHOBTB2,0
MIIP,0
BBS2,0
TYW5,0
SNX29,0
TICAM2,0
HIST1H1C,0
IDNK,0
CLEC5A,0
DHX35,0
NDRG3,0
HSD17B10,0
MCC,0
ARHGAP12,0
TTC37,0
VAV1,0
GPR65,0
APOC1,0
RP11-529K1.3,0
IKZF2,0
TBC1D13,0
TIGIT,0
SSSCA1,0
CYB5D2,0
SLC9A8,0
LTB4R,0
BRPF1,0
CAPN3,0
VSIG10,0
TRIM25,0
FAM46C,0
CTRL,0
GLTSCR1,0
CORO1B,0
FCGRT,0
LAG3,0
TSFM,0
FCN1,0
NDUFS3,0
IFI27L1,0
RWDD1,0
ABHD12,0
DAPK1,0
DCAF10,0
FLVCR1,0
SBF1,0
SLC39A14,0
C15orf39,0
UHMK1,0
SMARCA4,0
PEAK1,0
TIAL1,0
MT1X,0
CREBRF,0
CNOT7,0
SPRYD4,0
RABEPK,0
SMYD2,0
GABARAPL2,0
ZNF420,0
CNNM3,0
LRCH1,0
SNRPD3,0
CXorf40A,0
MYC,0
SOGA1,0
EXOSC6,0
PHPT1,0
USP28,0
FBXO3,0
SAMD4B,0
CNTROB,0
NIP7,0
NFIC,0
ZNF585B,0
PIN1,0
ZNF808,0
CSTF2T,0
FAM8A1,0
ELP5,0
FYCO1,0
ITGA6,0
IBA57,0
HEXB,0
C1orf50,0
ACAT1,0
MAP2K7,0
GAS6,0
GNA13,0
GMNN,0
U2SURP,0
MYO15B,0
XRCC1,0
GK5,0
GSK3A,0
MTPAP,0
RNF214,0
ZCCHC4,0
CDC34,0
ING5,0
MRRF,0
RAB39B,0
TAOK3,0
RCBTB2,0
TUBB,0
AC024592.12,0
C1orf123,0
BBS4,0
RP11-302M6.4,0
ALDH2,0
TMEM62,0
DARS,0
ZSWIM1,0
HMGB1,0
C14orf64,0
HVCN1,0
VPS28,0
GSTO2,0
HIRIP3,0
ATHL1,0
BTN2A1,0
STRN4,0
SNTB1,0
RCOR1,0
METTL14,0
ATP7A,0
PPP2R2A,0
PTPRE,0
ADAP1,0
DUSP8,0
PML,0
TOMM20,0
PSMD10,0
MED9,0
ICAM2,0
IFI35,0
TCEAL3,0
CD81,0
RAP2A,0
ARFRP1,0
FAF1,0
AFAP1,0
MGME1,0
ZNF573,0
BAHD1,0
MR1,0
FDXR,0
CCDC92,0
EFNA4,0
MSH5-SAPCD1,0
FAM196B,0
SESTD1,0
TPCN1,0
PIEZO1,0
STYXL1,0
NEB,0
HNRNPA1L2,0
G0S2,0
ZC3H6,0
FAM76B,0
CCNY,0
ZNF174,0
GALNT7,0
ASUN,0
PIK3R5,0
FANCL,0
CTD-2260A17.2,0
SLC2A4RG,0
PDP1,0
TRPM7,0
ADCK5,0
CHCHD10,0
DTL,0
PCYOX1,0
AMICA1,0
LZTS2,0
CRY2,0
PCM1,0
NEK7,0
MCAT,0
NACA2,0
NET1,0
PSMD7,0
RFC2,0
FBXW8,0
LRP2BP,0
ZFX,0
RFK,0
GOLGA4,0
NUP62,0
FBXO4,0
TRIM16,0
ZNF286A,0
ANAPC16,0
ZNF250,0
XKR8,0
LATS1,0
TNFAIP8L2,0
ISOC2,0
GAA,0
MCM3,0
HNRNPA2B1,0
BCL11B,0
TMA16,0
AIP,0
YAF2,0
LMCD1,0
AC013449.1,0
TDRD7,0
ZNF446,0
LDB1,0
NXPE3,0
GLRX,0
GLRX2,0
ASB6,0
CCNF,0
PSMD1,0
JOSD2,0
TMEM70,0
HK2,0
LIMD1,0
FGGY,0
C12orf75,0
CCR1,0
SP1,0
SLC29A3,0
SHPRH,0
TSR1,0
HMGCL,0
C10orf76,0
CLN5,0
CADM1,0
SPINT2,0
TRIP4,0
TRIP11,0
FBLN7,0
VEZF1,0
SEC22A,0
TESK1,0
DDX52,0
ANKS1A,0
YIPF2,0
PIK3C2B,0
AQP3,0
CYB5A,0
SMIM15,0
C1orf216,0
ZNF124,0
COPS8,0
PMAIP1,0
CDIPT,0
C4orf27,0
HARS,0
TIAM2,0
SLC25A22,0
TROVE2,0
POLD1,0
ERI3,0
GPKOW,0
CBWD1,0
XYLT2,0
SPATA2,0
PKMYT1,0
STAB1,0
PPP1R35,0
NDUFV1,0
FAM115A,0
ANKRD46,0
KLRC4,0
C1orf54,0
C5AR1,0
EIF2B3,0
ZNF417,0
XRRA1,0
IFIT3,0
HINT2,0
MLEC,0
ATP9B,0
ITPR1,0
ZNF93,0
SLC27A1,0
FGFR1OP2,0
USP20,0
ATP6V0C,0
APEX2,0
ZNF451,0
GTSF1,0
MXD3,0
FAR1,0
BCAP31,0
IFI30,0
CHD1L,0
RNMTL1,0
ARRB1,0
BACH2,0
TRAV12-3,0
DPP4,0
HIST1H4J,0
CDC23,0
KLHL2,0
NTHL1,0
SCYL1,0
LMBR1,0
UTP18,0
SNRNP25,0
HS2ST1,0
CSNK2A2,0
STRADA,0
ANAPC10,0
MIB1,0
EZH2,0
NAA15,0
KLHL5,0
CMC4,0
MED26,0
MPV17L,0
PLRG1,0
ARHGAP10,0
WDR90,0
MSRB1,0
TBC1D31,0
LZIC,0
RP11-468E2.4,0
GGA2,0
MX1,0
SLC25A25,0
MATR3,0
TUBG2,0
TUBG1,0
FAM156A,0
TARS2,0
COX19,0
PTOV1,0
MESDC1,0
NAALADL1,0
FAHD2B,0
ICA1,0
MON1A,0
KIF24,0
TIMM8B,0
TMEM134,0
ERV3-1,0
CARD9,0
EDEM3,0
HIST1H4E,0
IL12RB2,0
FAM172A,0
CEP95,0
ZNF516,0
EDC4,0
ZFPL1,0
TCF19,0
MYH10,0
ATP11C,0
ECHDC2,0
COPS2,0
WDR55,0
EIF2AK2,0
AGAP3,0
IFIH1,0
NCOA6,0
MTMR3,0
SCO2,0
KBTBD8,0
MTMR4,0
NAMPT,0
TSPAN32,0
PQLC1,0
RBM4B,0
FAM214A,0
CXorf65,0
CCDC18,0
H2AFX,0
HLA-DMB,0
THAP1,0
FAHD2A,0
RECQL,0
PTBP3,0
CTSH,0
ATR,0
PITPNA,0
KLC1,0
SUPT16H,0
THOP1,0
PTCH1,0
NUP85,0
TTF2,0
TM9SF1,0
PRAM1,0
QTRTD1,0
ASXL2,0
PRKAA1,0
EIF2B2,0
RHOB,0
SUFU,0
MARCO,0
DDX41,0
COIL,0
PRR11,0
NPEPL1,0
TROAP,0
PELO,0
SNAPC1,0
TMEM9,0
SLC4A8,0
XIAP,0
ACOT13,0
HSPBP1,0
C12orf44,0
MED10,0
ELP2,0
ZFP91,0
BTK,0
CSGALNACT2,0
ATG9A,0
CCNB2,0
STIM2,0
ARHGAP11A,0
POLR1E,0
NPIPA8,0
FBXO32,0
EIF4G1,0
ZRANB1,0
WNK1,0
NF2,0
SECISBP2L,0
DCAF17,0
CNP,0
MAFF,0
MED31,0
BICD2,0
METTL1,0
SLC18B1,0
MATK,0
SCLY,0
ACAA1,0
UBXN7,0
MTF1,0
PTPN6,0
COPS3,0
ARSB,0
MROH1,0
IL18R1,0
NUBPL,0
IGHA2,0
SUMF2,0
GET4,0
CNTRL,0
ZNF473,0
SURF6,0
SLX4,0
MED14,0
FZD3,0
PRPF39,0
ERN1,0
CYTH4,0
CARS2,0
SLC25A26,0
PRMT10,0
CDCA3,0
PRPF4,0
ETF1,0
FAM50A,0
EGR2,0
KIAA0226,0
C1orf122,0
ZBTB21,0
ZNF207,0
IFIT2,0
EIF1B,0
USP19,0
CXorf23,0
FCHO2,0
DNAL4,0
GLIPR2,0
DPH6,0
BCL2A1,0
ASB8,0
ITPA,0
TRIM32,0
MPLKIP,0
SLC39A1,0
ANKS1B,0
ATP5G3,0
SRSF9,0
GPATCH3,0
SETD5,0
NAPB,0
SCAI,0
CEP72,0
RRS1,0
PDXK,0
SOCS3,0
KIAA1731,0
NPIPB15,0
COX20,0
DBR1,0
NDUFAB1,0
SDHD,0
ZNF557,0
MTMR6,0
FOXK2,0
PFKM,0
TRGV10,0
UNC93B1,0
HDAC7,0
LRR1,0
ZADH2,0
SNUPN,0
LCOR,0
STX11,0
USF1,0
MMP19,0
EIF2B1,0
PJA2,0
AGAP6,0
NDC80,0
PSD,0
SMIM11,0
CHAF1A,0
GIMAP2,0
FAR2,0
NFATC3,0
DDX19A,0
BID,0
MPST,0
