,Feature,Importance
8665,CNOT3,0.0
8659,UBE2D2,0.0
8660,F11R,0.0
8661,SNAPC2,0.0
8662,IMMP2L,0.0
8663,VPS11,0.0
8664,ATP8B1,0.0
8667,LILRB5,0.0
8657,STX18,0.0
8668,ITGB3BP,0.0
8669,TMCO1,0.0
8670,NDUFAF5,0.0
8671,AC090186.1,0.0
8672,ZNF267,0.0
8673,CCDC86,0.0
8658,ARL3,0.0
8656,SMURF1,0.0
8638,SEC63,0.0
8646,PTGES2,0.0
8639,RBKS,0.0
8640,IPP,0.0
8641,TOP3A,0.0
8643,TNS1,0.0
8644,FRG1,0.0
8645,SPATA5,0.0
8647,GDI2,0.0
8655,RMDN1,0.0
8649,GOT2,0.0
8650,PLK1,0.0
8651,RFX7,0.0
8652,PSMD12,0.0
8653,MINA,0.0
8654,INSR,0.0
8433,USP19,0.0
8432,CXorf23,0.0
8431,DNAL4,0.0
8181,LYSMD1,0.0
8206,NOTCH4,0.0
8207,TMED9,0.0
8208,POLR2A,0.0
8209,PYCRL,0.0
8211,NBL1,0.0
8212,TRIM11,0.0
8213,RASA3,0.0
8214,TMEM168,0.0
8215,CORO1A,0.0
8216,TATDN2,0.0
8217,RPRD1B,0.0
8218,STK3,0.0
8219,KDM1B,0.0
8220,DTHD1,0.0
8221,SGSM3,0.0
8204,ISY1,0.0
8202,CCL2,0.0
8201,CDK12,0.0
8191,PCNX,0.0
8183,RRP1B,0.0
8184,FRA10AC1,0.0
8187,AKT1,0.0
8188,PRPS2,0.0
8189,PDCL3,0.0
8190,DENND1A,0.0
8192,UBQLN4,0.0
8199,FBXO41,0.0
8193,RGS12,0.0
8194,PBDC1,0.0
8195,FCGR1A,0.0
8196,FBXL20,0.0
8197,ERCC1,0.0
8198,AP5B1,0.0
8222,RRP1,0.0
8223,MGA,0.0
8225,EFCAB4B,0.0
8252,RFXANK,0.0
8246,TOR2A,0.0
8247,DAG1,0.0
8248,MDFIC,0.0
8249,TLN1,0.0
8250,C1D,0.0
8251,SERTAD1,0.0
8254,IL3RA,0.0
8244,EAPP,0.0
8255,BET1L,0.0
8256,CCDC6,0.0
8258,NIT1,0.0
8259,FCRL5,0.0
8260,PLEKHG3,0.0
8261,MGLL,0.0
8245,TNFRSF25,0.0
8243,NCALD,0.0
8226,INTS12,0.0
8234,SGK494,0.0
8227,LPCAT1,0.0
8229,CCDC152,0.0
8230,SNRNP27,0.0
8231,USP12,0.0
8232,ALCAM,0.0
8233,CD83,0.0
8235,REXO1L1,0.0
8242,ATIC,0.0
8236,RNF123,0.0
8237,CLPX,0.0
8238,PAM16,0.0
8239,TMEM14C,0.0
8240,ZNF354A,0.0
8241,CXCR6,0.0
8182,DNASE2,0.0
8180,MOSPD3,0.0
8430,PRPF4,0.0
8179,CTTNBP2NL,0.0
8118,EEF2K,0.0
8120,UBTF,0.0
8122,DNAJC10,0.0
8123,ZFAT,0.0
8124,TTC21A,0.0
8125,GEMIN5,0.0
8126,HAUS2,0.0
8127,CXXC5,0.0
8128,SEL1L,0.0
8129,GNPNAT1,0.0
8130,TCEAL1,0.0
8131,FCER1G,0.0
8132,FAAH2,0.0
8133,ILVBL,0.0
8134,CSRP1,0.0
8117,MCM3AP,0.0
8116,GEMIN6,0.0
8115,ZKSCAN3,0.0
8104,ANTXR2,0.0
8097,SRFBP1,0.0
8098,PET100,0.0
8099,CCNI2,0.0
8100,MFSD11,0.0
8102,VANGL1,0.0
8103,ZNF526,0.0
8105,INCENP,0.0
8114,KIAA0922,0.0
8107,SLC5A3,0.0
8108,NME3,0.0
8110,DUSP28,0.0
8111,LMBR1L,0.0
8112,PLEKHJ1,0.0
8113,PLA2G4C,0.0
8135,STK25,0.0
8136,CTC1,0.0
8138,SULT1A4,0.0
8170,SNTB2,0.0
8160,GRASP,0.0
8162,SESN3,0.0
8163,GTF2E2,0.0
8164,SNX17,0.0
8165,INPP1,0.0
8167,FOPNL,0.0
8171,TUT1,0.0
8157,FAM65C,0.0
8172,BNIP3,0.0
8173,STX7,0.0
8174,FAM179A,0.0
8176,TRMT112,0.0
8177,TAF13,0.0
8178,SH3GLB1,0.0
8158,UBE2O,0.0
8156,ATP5EP2,0.0
8139,CLN6,0.0
8146,OCLM,0.0
8140,DNAJC25-GNG10,0.0
8141,CIB1,0.0
8142,IFRD2,0.0
8143,ASPSCR1,0.0
8144,MBP,0.0
8145,AMD1,0.0
8147,KIAA0196,0.0
8154,PPWD1,0.0
8148,RHOT1,0.0
8149,GRAP2,0.0
8150,RAB4A,0.0
8151,NHLRC3,0.0
8152,TLR4,0.0
8153,GLIPR1,0.0
8262,C8orf59,0.0
8263,MTR,0.0
8264,FXR2,0.0
8266,DOK1,0.0
8372,MAF,0.0
8373,IQCE,0.0
8374,PARP2,0.0
8375,SLFN5,0.0
8376,TOMM6,0.0
8378,MPST,0.0
8379,ZADH2,0.0
8380,PDXK,0.0
8381,RRS1,0.0
8382,CEP72,0.0
8383,XPO7,0.0
8384,CARS2,0.0
8386,ERN1,0.0
8388,FZD3,0.0
8389,MED14,0.0
8370,TXNRD1,0.0
8369,COTL1,0.0
8368,RP11-159D12.5,0.0
8358,IKBKG,0.0
8348,NPIPB15,0.0
8349,IDH2,0.0
8352,BID,0.0
8353,RBM10,0.0
8355,TSPO,0.0
8357,PCBP4,0.0
8359,CTBP2,0.0
8367,ALKBH8,0.0
8360,STAMBPL1,0.0
8361,AP4B1,0.0
8362,MYADM,0.0
8363,RNF111,0.0
8364,CD2,0.0
8365,RPP14,0.0
8390,SLX4,0.0
8391,SURF6,0.0
8392,ZNF473,0.0
8420,SRSF9,0.0
8414,NUBPL,0.0
8415,PRMT10,0.0
8416,DPH6,0.0
8417,SCAI,0.0
8418,FOXP1,0.0
8419,GPATCH3,0.0
8422,ANKS1B,0.0
8412,MED31,0.0
8423,SLC39A1,0.0
8424,MPLKIP,0.0
8425,TRIM32,0.0
8426,ITPA,0.0
8428,BCL2A1,0.0
8429,GLIPR2,0.0
8413,MEMO1,0.0
8411,BICD2,0.0
8393,CNTRL,0.0
8402,COPS3,0.0
8394,GET4,0.0
8396,RASSF3,0.0
8397,IGHA2,0.0
8398,IL18R1,0.0
8399,MAFF,0.0
8400,MROH1,0.0
8403,PTPN6,0.0
8410,METTL1,0.0
8404,MTF1,0.0
8405,UBXN7,0.0
8406,ACAA1,0.0
8407,SCLY,0.0
8408,MATK,0.0
8409,SLC18B1,0.0
8347,COX20,0.0
8346,DBR1,0.0
8345,NDUFAB1,0.0
8295,NINJ1,0.0
8288,ANKH,0.0
8289,SF3A3,0.0
8291,FRS2,0.0
8292,FAM65A,0.0
8293,MEGF8,0.0
8294,TBC1D3F,0.0
8296,SAMD12,0.0
8286,EPHA4,0.0
8297,ABT1,0.0
8298,MMAA,0.0
8299,TMCO3,0.0
8301,PTPN4,0.0
8303,TSTA3,0.0
8305,SOAT1,0.0
8287,DDHD2,0.0
8285,CAB39,0.0
8307,SMCR8,0.0
8275,USP32,0.0
8267,TMEM214,0.0
8268,UCK1,0.0
8269,ZBTB14,0.0
8270,GK,0.0
8271,OGG1,0.0
8272,SNAP47,0.0
8277,SETD1A,0.0
8284,RASGRF2,0.0
8278,PFN1,0.0
8279,NAA35,0.0
8280,SPATS2L,0.0
8281,ALPK1,0.0
8282,MFSD6,0.0
8283,ARHGAP31,0.0
8306,PARD6A,0.0
8308,CCL3,0.0
8344,ZNF557,0.0
8336,LRR1,0.0
8330,PSD,0.0
8331,EIF2B1,0.0
8332,MMP19,0.0
8333,USF1,0.0
8334,STX11,0.0
8335,SNUPN,0.0
8337,RB1,0.0
8328,CHAF1A,0.0
8338,SOCS3,0.0
8339,HDAC7,0.0
8340,UNC93B1,0.0
8341,TRGV10,0.0
8342,PFKM,0.0
8343,FOXK2,0.0
8329,SMIM11,0.0
8327,GIMAP2,0.0
8309,ATP8B3,0.0
8316,PIK3CA,0.0
8310,OSBPL3,0.0
8311,ARHGAP24,0.0
8312,STK39,0.0
8313,FILIP1L,0.0
8314,TOX2,0.0
8315,TRIM26,0.0
8317,TTF1,0.0
8326,PPIH,0.0
8318,ZNF649,0.0
8319,PLAGL1,0.0
8321,TRMT2B,0.0
8323,ANGPTL6,0.0
8324,FADD,0.0
8325,NAT9,0.0
7734,B3GNT7,0.0
5041,GDPD5,0.0
5371,EXT2,0.0
1817,MTO1,0.0
1797,AP1G1,0.0
1798,HEXDC,0.0
1799,SUMF1,0.0
1800,CNPY2,0.0
1802,SH3GLB2,0.0
1803,PMEPA1,0.0
1804,EXOC4,0.0
1807,KIF3A,0.0
1808,ZNF500,0.0
1809,FAM49A,0.0
1810,ZFYVE16,0.0
1811,CMSS1,0.0
1812,NDST2,0.0
1813,C5orf42,0.0
1814,TAOK1,0.0
1796,TNIP2,0.0
1795,AKT1S1,0.0
1793,EHD4,0.0
1783,CDH23,0.0
1777,ZNF775,0.0
1778,NUMA1,0.0
1779,ILF2,0.0
1780,UPP1,0.0
1781,GOSR2,0.0
1782,NCF4,0.0
1784,PKNOX1,0.0
1792,VCPIP1,0.0
1785,GDAP1,0.0
1786,TMEM216,0.0
1787,RAD17,0.0
1789,EPRS,0.0
1790,MBD1,0.0
1791,RGPD6,0.0
1816,PARP10,0.0
1818,RP11-159G9.5,0.0
1775,ITSN1,0.0
1819,MAN2A2,0.0
1839,AHDC1,0.0
1840,RIC3,0.0
1841,NOP56,0.0
1842,PAK1,0.0
1843,FAM13A,0.0
1844,HEG1,0.0
1845,ACBD4,0.0
1846,RRN3,0.0
1847,AASDH,0.0
1848,TMOD2,0.0
1849,TBCA,0.0
1850,UXS1,0.0
1851,OXA1L,0.0
1852,TRAV9-2,0.0
1853,METTL23,0.0
1838,STARD4,0.0
1837,CARF,0.0
1836,CREB5,0.0
1827,NVL,0.0
1820,HMGN4,0.0
1821,THUMPD1,0.0
1822,ERRFI1,0.0
1824,PNPO,0.0
1825,LYPLA1,0.0
1826,HIST1H2AG,0.0
1828,CDC40,0.0
1835,CDKN2D,0.0
1829,ZMYM4,0.0
1830,GINS4,0.0
1831,CUL2,0.0
1832,EXOSC1,0.0
1833,ALDH5A1,0.0
1834,SIGLEC9,0.0
1776,MFN2,0.0
1774,HDAC4,0.0
2022,BBS1,0.0
1732,RP11-434D12.1,0.0
1714,HELZ2,0.0
1715,SLAMF1,0.0
1716,SIRPA,0.0
1717,TIMM23,0.0
1718,ENTHD2,0.0
1719,GNPDA2,0.0
1720,AUTS2,0.0
1721,ZNF578,0.0
1723,DAXX,0.0
1724,STX6,0.0
1726,NBEAL1,0.0
1727,RNASEL,0.0
1728,CWF19L1,0.0
1729,PLXDC1,0.0
1730,RSAD1,0.0
1713,DENND1C,0.0
1712,DERL2,0.0
1711,MYL5,0.0
1699,RP11-371E8.4,0.0
1692,CELSR3,0.0
1693,SIPA1L1,0.0
1695,DRAM2,0.0
1696,ZNF200,0.0
1697,OGFOD3,0.0
1698,MORF4L2,0.0
1700,KIAA0754,0.0
1710,ZNF134,0.0
1701,B4GALT7,0.0
1704,DPP3,0.0
1705,ZBTB24,0.0
1706,LAMA5,0.0
1708,B4GALT4,0.0
1709,B3GALT4,0.0
1731,MFHAS1,0.0
1733,TTLL12,0.0
1773,C9orf69,0.0
1734,CCDC115,0.0
1754,MS4A4A,0.0
1755,C3orf38,0.0
1756,AC006449.1,0.0
1759,SLC38A10,0.0
1760,SMPDL3A,0.0
1762,SIKE1,0.0
1763,BRAP,0.0
1764,C1QB,0.0
1765,HAGH,0.0
1766,DDX11,0.0
1767,AMMECR1L,0.0
1769,RAF1,0.0
1770,RHBDD3,0.0
1771,ZNF862,0.0
1772,DDX18,0.0
1753,NCAPD3,0.0
1752,GADD45B,0.0
1751,C12orf23,0.0
1741,VSIG4,0.0
1735,COMMD10,0.0
1736,OSBPL11,0.0
1737,HPRT1,0.0
1738,SNIP1,0.0
1739,NOC2L,0.0
1740,SIAH2,0.0
1742,ZMYM5,0.0
1750,CNOT4,0.0
1743,ARMC5,0.0
1744,TFAM,0.0
1746,TEX261,0.0
1747,TAF2,0.0
1748,NDC1,0.0
1749,CTC-479C5.12,0.0
1854,RAN,0.0
1855,ANP32A,0.0
1856,SPTBN1,0.0
1981,ZNF496,0.0
1962,PLK2,0.0
1963,ITGAX,0.0
1964,CLUH,0.0
1965,MCM7,0.0
1966,FTSJ1,0.0
1967,TBC1D17,0.0
1969,FANCM,0.0
1970,PBX4,0.0
1971,ITFG3,0.0
1972,ATP10D,0.0
1973,CXCL13,0.0
1975,LST1,0.0
1976,BCORL1,0.0
1977,JMJD7-PLA2G4B,0.0
1978,CEBPG,0.0
1961,POP5,0.0
1960,GGH,0.0
1959,RAPGEF6,0.0
1949,AC027763.2,0.0
1942,IRF5,0.0
1943,SDCBP,0.0
1944,WDR1,0.0
1945,ZNF765,0.0
1946,ANKS3,0.0
1948,SIDT1,0.0
1950,RDH14,0.0
1958,TNKS,0.0
1951,TESC,0.0
1953,SMDT1,0.0
1954,FAM122A,0.0
1955,TRIM22,0.0
1956,GTF3C3,0.0
1957,RP11-234B24.6,0.0
1980,ZNF331,0.0
1982,KIF1C,0.0
1857,RAC1,0.0
1983,CNEP1R1,0.0
2004,C17orf67,0.0
2005,TTI1,0.0
2006,STAMBP,0.0
2007,MLH3,0.0
2008,ZBTB10,0.0
2009,USP22,0.0
2010,SMC1A,0.0
2011,YES1,0.0
2012,PPM1D,0.0
2013,ESRRA,0.0
2014,STAM2,0.0
2015,EP400,0.0
2016,FANCI,0.0
2017,RASGRP1,0.0
2019,HDAC10,0.0
2003,MYO18A,0.0
2001,DDX49,0.0
2000,PSMG3,0.0
1990,MAP4K4,0.0
1984,MYLIP,0.0
1985,PYURF,0.0
1986,WAS,0.0
1987,GGA1,0.0
1988,EDF1,0.0
1989,HNMT,0.0
1992,RFT1,0.0
1999,CCM2,0.0
1993,MGAT2,0.0
1994,IKBIP,0.0
1995,CEACAM1,0.0
1996,BOLA2B,0.0
1997,KIF2C,0.0
1998,DFNA5,0.0
1941,SCCPDH,0.0
1940,POLR3B,0.0
1939,CTNND1,0.0
1937,FKBP8,0.0
1878,RAB31,0.0
1879,TNS3,0.0
1880,ACP1,0.0
1881,HSD17B11,0.0
1883,AP3M1,0.0
1884,CD63,0.0
1885,BRCC3,0.0
1886,TCF12,0.0
1887,RAB7A,0.0
1888,RBM33,0.0
1889,TRAPPC11,0.0
1891,HNRNPUL2,0.0
1892,TUBGCP4,0.0
1893,CAPRIN2,0.0
1894,NCOR2,0.0
1877,NMRAL1,0.0
1876,HLA-DPA1,0.0
1875,TPCN2,0.0
1865,PTPN22,0.0
1858,NDUFB6,0.0
1859,WDR75,0.0
1860,PSMB5,0.0
1861,ORC4,0.0
1862,CCDC130,0.0
1863,BSDC1,0.0
1866,FBXO46,0.0
1874,NPIPA3,0.0
1867,LEPROT,0.0
1868,C18orf32,0.0
1870,CHST7,0.0
1871,CITED2,0.0
1872,CERK,0.0
1873,RAP2C,0.0
1895,KXD1,0.0
1896,CD109,0.0
1897,HIPK3,0.0
1926,CD99L2,0.0
1920,UBE2C,0.0
1921,TMEM150A,0.0
1922,TRIP12,0.0
1923,C6orf1,0.0
1924,IRF9,0.0
1925,ENO2,0.0
1927,PSD4,0.0
1918,DPY19L1,0.0
1928,MICU1,0.0
1930,ARL2,0.0
1931,MOAP1,0.0
1932,PSMB10,0.0
1934,RXRA,0.0
1935,INPPL1,0.0
1919,PAFAH2,0.0
1917,NFKBIA,0.0
1898,MCFD2,0.0
1905,FAM178A,0.0
1899,POLR2D,0.0
1900,CTC-429P9.4,0.0
1901,GINM1,0.0
1902,SFXN2,0.0
1903,AC103801.2,0.0
1904,C12orf29,0.0
1908,ZMYND8,0.0
1916,CPSF1,0.0
1909,PNO1,0.0
1911,VPS16,0.0
1912,DTNB,0.0
1913,ZNF75A,0.0
1914,DPM3,0.0
1915,CCAR2,0.0
1691,POLR2F,0.0
1690,MAK16,0.0
1689,OBFC1,0.0
1489,G3BP2,0.0
1470,SNX4,0.0
1471,MELK,0.0
1472,TRIM6-TRIM34,0.0
1473,PITPNM1,0.0
1474,MARK3,0.0
1476,SUDS3,0.0
1477,EIF3H,0.0
1478,NUP35,0.0
1479,TMEM245,0.0
1481,TMEM143,0.0
1482,BYSL,0.0
1483,FARP2,0.0
1485,EGR1,0.0
1486,SLC38A5,0.0
1487,TRAF6,0.0
1469,TBXAS1,0.0
1467,KATNBL1,0.0
1466,DDHD1,0.0
1454,CYFIP1,0.0
1446,C11orf54,0.0
1449,C14orf119,0.0
1450,DNPEP,0.0
1451,CDRT4,0.0
1452,GFI1,0.0
1453,PPAPDC1B,0.0
1455,WDR37,0.0
1465,RAPH1,0.0
1458,CCDC124,0.0
1459,RFC1,0.0
1460,FAM98A,0.0
1461,STK16,0.0
1463,XPA,0.0
1464,UROD,0.0
1488,ZNF681,0.0
1490,LILRB1,0.0
1529,MADD,0.0
1491,SYNJ1,0.0
1513,NGDN,0.0
1514,ALG5,0.0
1515,ZZEF1,0.0
1516,FKBP3,0.0
1517,INVS,0.0
1518,PDHA1,0.0
1519,INTS8,0.0
1520,RBM43,0.0
1521,PAF1,0.0
1522,MTX2,0.0
1523,GOLGB1,0.0
1524,NOC3L,0.0
1525,ZNF419,0.0
1526,TMEM126A,0.0
1527,ACP2,0.0
1512,ALDH3A2,0.0
1511,PARD6B,0.0
1510,POLDIP3,0.0
1499,AARS,0.0
1492,RAB21,0.0
1493,MCCC1,0.0
1495,RASSF5,0.0
1496,CD160,0.0
1497,SIAE,0.0
1498,PARPBP,0.0
1500,RABL2B,0.0
1508,ADPRHL2,0.0
1501,GRK5,0.0
1502,SH3YL1,0.0
1504,METTL17,0.0
1505,CIDEB,0.0
1506,PPIL1,0.0
1507,CUL4A,0.0
1444,SPATA2L,0.0
1443,MKNK2,0.0
1441,APBA3,0.0
1439,ZNF439,0.0
1380,PPP2R3A,0.0
1381,ARFIP1,0.0
1382,NDUFB11,0.0
1383,RELT,0.0
1384,KLHDC2,0.0
1385,ABAT,0.0
1386,CSAD,0.0
1387,ECI2,0.0
1388,FBXW7,0.0
1389,TMEM155,0.0
1390,ZNF37A,0.0
1391,RNF24,0.0
1392,CLEC2B,0.0
1393,ATRX,0.0
1394,PSME4,0.0
1379,RHBDD1,0.0
1378,CDC14A,0.0
1377,FASTKD3,0.0
1368,FUBP3,0.0
1362,AHCYL1,0.0
1363,SMCO4,0.0
1364,GLTSCR1L,0.0
1365,SLC5A2,0.0
1366,ATP5H,0.0
1367,KLRC3,0.0
1369,LRRC16A,0.0
1376,NDUFA12,0.0
1370,UTP14A,0.0
1371,BRI3BP,0.0
1372,SNX9,0.0
1373,AKNA,0.0
1374,CSNK1G1,0.0
1375,SLC16A4,0.0
1395,AASDHPPT,0.0
1397,EXOSC2,0.0
1398,CCZ1,0.0
1430,A1BG,0.0
1424,ZNF571,0.0
1425,IL4R,0.0
1426,KPNA5,0.0
1427,STX12,0.0
1428,LARP4B,0.0
1429,PHF15,0.0
1431,KIF18B,0.0
1422,TMEM175,0.0
1432,IFI27,0.0
1433,ATPAF2,0.0
1434,FTSJ3,0.0
1435,TRAFD1,0.0
1436,KANSL2,0.0
1438,STX5,0.0
1423,SERPINH1,0.0
1421,CLPB,0.0
1399,SEPN1,0.0
1410,GPS2,0.0
1400,GLO1,0.0
1401,RBL1,0.0
1405,LEMD3,0.0
1406,RIOK2,0.0
1407,IVNS1ABP,0.0
1409,LACTB,0.0
1411,FOXP3,0.0
1419,ARAF,0.0
1413,RAB28,0.0
1414,RAB5C,0.0
1415,EMP1,0.0
1416,OTUB1,0.0
1417,MED17,0.0
1418,BCKDK,0.0
1528,PPFIBP2,0.0
1530,CISD2,0.0
1688,LDOC1,0.0
1648,C14orf2,0.0
1631,C19orf60,0.0
1632,SYTL3,0.0
1633,SCAMP3,0.0
1634,TUBD1,0.0
1635,MAP3K12,0.0
1636,PGAM5,0.0
1637,DYRK4,0.0
1638,KIAA1467,0.0
1639,PDS5B,0.0
1641,SEC14L1,0.0
1642,PRR5L,0.0
1643,CCNK,0.0
1644,TMEM223,0.0
1645,ARFIP2,0.0
1646,FBXL17,0.0
1629,RCBTB1,0.0
1628,CTNS,0.0
1626,C10orf137,0.0
1616,PGD,0.0
1610,TPRG1L,0.0
1611,ZNF84,0.0
1612,ZNF646,0.0
1613,ICT1,0.0
1614,NUP133,0.0
1615,SLC2A5,0.0
1617,THOC5,0.0
1625,CENPW,0.0
1618,CHRNE,0.0
1620,CD300A,0.0
1621,ARIH1,0.0
1622,NKRF,0.0
1623,ZNF32,0.0
1624,ZBTB1,0.0
1647,SNAI3,0.0
1649,DIS3L,0.0
1531,FTSJ2,0.0
1650,DCAF5,0.0
1673,LDHB,0.0
1674,GZMB,0.0
1675,ANO10,0.0
1676,PPP1R11,0.0
1677,RRP7A,0.0
1678,C6orf211,0.0
1679,DUS3L,0.0
1680,DOHH,0.0
1681,WDR89,0.0
1682,TRPS1,0.0
1683,NEU1,0.0
1684,DNAJC30,0.0
1685,MGAT1,0.0
1686,ZNF43,0.0
1687,C11orf48,0.0
1672,AP4E1,0.0
1671,RANBP6,0.0
1670,TRIM62,0.0
1659,SPRY1,0.0
1651,BTBD7,0.0
1653,DBN1,0.0
1654,SETDB1,0.0
1655,NDUFC2,0.0
1656,TRMT1L,0.0
1657,PFDN6,0.0
1662,PLOD3,0.0
1669,ABHD17A,0.0
1663,ITGB2,0.0
1664,VRK1,0.0
1665,UBE2A,0.0
1666,EMC6,0.0
1667,DTD2,0.0
1668,WDR81,0.0
1609,TOP2B,0.0
1608,SLC38A2,0.0
1607,RNF145,0.0
1606,CHCHD1,0.0
1551,RALA,0.0
1552,DIS3L2,0.0
1553,RNF141,0.0
1554,ROMO1,0.0
1555,ANXA7,0.0
1556,SAE1,0.0
1557,UFD1L,0.0
1558,TBC1D1,0.0
1559,CAMTA2,0.0
1560,BTG3,0.0
1561,ILKAP,0.0
1562,PIGF,0.0
1563,SLC1A4,0.0
1564,CD7,0.0
1565,SNX1,0.0
1550,ZNF845,0.0
1549,BTBD1,0.0
1548,SEC61G,0.0
1538,FAM175A,0.0
1532,DPF2,0.0
1533,FUCA1,0.0
1534,CHERP,0.0
1535,TCN2,0.0
1536,ERCC8,0.0
1537,TNFRSF21,0.0
1539,GRINA,0.0
1547,PIGU,0.0
1540,CHSY1,0.0
1541,FCRLA,0.0
1543,CSRNP1,0.0
1544,F2R,0.0
1545,NAP1L5,0.0
1546,TRPV2,0.0
1567,SEC61B,0.0
1568,PXMP4,0.0
1569,OS9,0.0
1596,IGLC1,0.0
1590,RGS3,0.0
1591,TRABD2A,0.0
1592,PRMT5,0.0
1593,TREM1,0.0
1594,RAB9A,0.0
1595,ITGA5,0.0
1597,RFC3,0.0
1587,GPR89B,0.0
1598,ZNF664,0.0
1599,AIDA,0.0
1600,RAB22A,0.0
1601,RELB,0.0
1603,SERF1A,0.0
1605,HEATR1,0.0
1588,GANC,0.0
1586,NUBP1,0.0
1570,GEM,0.0
1577,ATP13A3,0.0
1571,CD28,0.0
1572,LRRC37B,0.0
1573,ADAM28,0.0
1574,ARL4C,0.0
1575,IKBKE,0.0
1576,CPSF3L,0.0
1578,C12orf73,0.0
1585,ARV1,0.0
1579,TIAM1,0.0
1580,NARS,0.0
1581,LMO7,0.0
1582,ENDOD1,0.0
1583,NUP155,0.0
1584,TVP23C-CDRT4,0.0
2021,BRD2,0.0
2023,CRKL,0.0
2693,DLG1,0.0
2488,PLEKHA7,0.0
2469,DIDO1,0.0
2470,HIST1H3D,0.0
2471,RBM45,0.0
2472,FBXO34,0.0
2473,SGPP1,0.0
2474,UTP14C,0.0
2475,PHTF1,0.0
2476,ZNF593,0.0
2477,ACTL6A,0.0
2478,FAM76A,0.0
2479,GFOD1,0.0
2482,MECR,0.0
2483,ZNF830,0.0
2484,PARG,0.0
2486,JMJD6,0.0
2468,FNTA,0.0
2467,CEP41,0.0
2466,C7orf26,0.0
2457,NDUFA2,0.0
2449,SVIP,0.0
2450,PRR12,0.0
2451,HIPK1,0.0
2452,C15orf41,0.0
2454,ITPRIPL2,0.0
2455,RAD51C,0.0
2458,PRKAR2A,0.0
2465,SDC4,0.0
2459,GRAMD1A,0.0
2460,SLC2A11,0.0
2461,C7orf43,0.0
2462,TRBV9,0.0
2463,NOLC1,0.0
2464,GTF2A2,0.0
2487,SNX3,0.0
2489,F2RL2,0.0
2447,PAPD5,0.0
2490,MT1E,0.0
2510,ADAM8,0.0
2511,RP11-514P8.6,0.0
2512,RNF166,0.0
2513,EYA3,0.0
2514,PLBD2,0.0
2515,KBTBD4,0.0
2516,ARHGEF7,0.0
2517,WDR33,0.0
2518,CD37,0.0
2519,ZNF678,0.0
2520,MPHOSPH10,0.0
2521,ZFP90,0.0
2522,TAP1,0.0
2523,SFT2D2,0.0
2524,TCIRG1,0.0
2509,SRPK2,0.0
2508,FAM72A,0.0
2507,TYMS,0.0
2497,UBIAD1,0.0
2491,ARID1B,0.0
2492,GAPT,0.0
2493,ATP9A,0.0
2494,TMEM18,0.0
2495,ATAD2B,0.0
2496,IREB2,0.0
2498,ASL,0.0
2506,PLA2G15,0.0
2500,ZC3H12D,0.0
2501,ABCF3,0.0
2502,MON1B,0.0
2503,CAPG,0.0
2504,RALGAPA2,0.0
2505,VPS37A,0.0
2448,CTSO,0.0
2446,ZBTB41,0.0
2024,YDJC,0.0
2405,WRAP73,0.0
2388,FAM3C,0.0
2389,ZDHHC8,0.0
2390,NUP214,0.0
2391,AGAP5,0.0
2392,EFCAB7,0.0
2393,CLCC1,0.0
2394,ABHD14B,0.0
2395,TESPA1,0.0
2397,ZNF605,0.0
2398,FMR1,0.0
2399,PPP1R9B,0.0
2400,COQ2,0.0
2401,ARMCX6,0.0
2402,APOBR,0.0
2403,ZNF493,0.0
2387,NAA40,0.0
2385,PPCDC,0.0
2384,DHX15,0.0
2372,SLC25A19,0.0
2363,ADHFE1,0.0
2364,ABCA2,0.0
2365,MBTPS2,0.0
2366,DYNC1LI1,0.0
2368,DPH2,0.0
2370,GNPAT,0.0
2373,EEFSEC,0.0
2383,IGHG4,0.0
2374,AXL,0.0
2375,HMHA1,0.0
2378,TUFT1,0.0
2379,CD86,0.0
2380,ZFAND2A,0.0
2381,RNF185,0.0
2404,FAM149B1,0.0
2406,NADK2,0.0
2445,SNX30,0.0
2407,GFM2,0.0
2426,PHKG2,0.0
2427,MXRA7,0.0
2429,AKAP1,0.0
2430,C17orf107,0.0
2431,E4F1,0.0
2432,DCUN1D4,0.0
2433,SLC35F2,0.0
2434,RAB8B,0.0
2436,GNAT2,0.0
2438,TGIF2,0.0
2439,ZDHHC5,0.0
2441,RASD1,0.0
2442,STX17,0.0
2443,ANO6,0.0
2444,ACTR5,0.0
2425,LINC00999,0.0
2424,SPTBN5,0.0
2423,SPG11,0.0
2414,ZNF429,0.0
2408,FURIN,0.0
2409,MNDA,0.0
2410,PPP1R14B,0.0
2411,ZNRD1,0.0
2412,MEI1,0.0
2413,C1orf52,0.0
2415,COQ5,0.0
2422,UBE4B,0.0
2416,PDPR,0.0
2417,NUDT22,0.0
2418,NCR1,0.0
2419,RNASEH1,0.0
2420,ZNF345,0.0
2421,FGL2,0.0
2525,CGGBP1,0.0
2526,TRIM56,0.0
2527,AMPD3,0.0
2649,GSPT2,0.0
2632,USP21,0.0
2633,PERP,0.0
2634,LILRA1,0.0
2635,UBR5,0.0
2637,SAMM50,0.0
2638,FBXO11,0.0
2639,FCRL1,0.0
2640,CCDC57,0.0
2641,CLCN7,0.0
2642,MCOLN1,0.0
2643,MAL,0.0
2644,SLC25A1,0.0
2645,ACAD9,0.0
2646,MARS,0.0
2647,FAM24B,0.0
2631,HJURP,0.0
2630,FLOT1,0.0
