Feature,Importance
PPP2R4,0
NDUFAF1,0
PLA2G6,0
CARS,0
TMEM60,0
PPIP5K1,0
SIGLEC5,0
PREB,0
CCNL2,0
GSKIP,0
TBC1D2,0
ORMDL2,0
COPB2,0
FGFR1,0
CDC6,0
TRAPPC12,0
EML3,0
CMAS,0
GIPC1,0
C16orf91,0
C17orf75,0
ARPP19,0
AACS,0
ZNF586,0
KIAA1586,0
F5,0
TBC1D8,0
SIMC1,0
TMEM218,0
ELOVL5,0
MED4,0
CHPF2,0
HSF2,0
JMJD7,0
RELL1,0
RSU1,0
CALU,0
PEPD,0
PACS2,0
SFT2D1,0
TCTN3,0
COQ10A,0
SUMO3,0
EP300,0
LRIG2,0
DIP2A,0
PDCD2,0
CCND2,0
ARHGEF19,0
DEPDC1B,0
MED12,0
EIF4E3,0
C7orf73,0
BX255923.1,0
PSMC2,0
GATAD2A,0
A2M,0
ARHGAP18,0
RTFDC1,0
SETD3,0
JKAMP,0
MIS12,0
RP11-383H13.1,0
SF3B5,0
AUH,0
WWTR1,0
CKAP5,0
NDUFB1,0
CAND1,0
CTD-2547L24.3,0
NFKBIB,0
LIMK1,0
ZNF561,0
ZNF253,0
FCER2,0
EXOSC5,0
MAP7D1,0
TMEM101,0
DLGAP4,0
POLD4,0
ZNF652,0
PTGER2,0
FBXO33,0
ARHGEF3,0
SMARCB1,0
C19orf12,0
TFDP2,0
SECISBP2L,0
TMEM67,0
ZNF585B,0
MID1IP1,0
TMEM91,0
COPS5,0
RARS,0
ZSWIM8,0
DUSP7,0
PRKRIR,0
ETHE1,0
C2CD2,0
HIST1H4C,0
SSRP1,0
AGPAT4,0
ZNF699,0
NSMCE1,0
HN1L,0
TRAPPC5,0
GTF2F2,0
SYAP1,0
SMPD4,0
INSIG1,0
WDR24,0
ERCC6,0
C4orf21,0
PIK3C3,0
PRDM15,0
NCBP2,0
ZBTB49,0
AK4,0
EMR2,0
CCDC126,0
FZD6,0
ZNF544,0
OBSCN,0
CEP170,0
IPPK,0
RPP25L,0
BRAF,0
ARL6IP4,0
FAM211A,0
TMEM86B,0
NAT6,0
PNMA1,0
ITGAV,0
RUSC1,0
ACADVL,0
SH3BP5,0
FDX1,0
DDX27,0
HILPDA,0
ATAD3B,0
ACSF2,0
ZNF143,0
XYLT1,0
CDK4,0
OCEL1,0
SELO,0
MIB2,0
GTPBP4,0
LIAS,0
TMEM208,0
NT5DC1,0
FBXL4,0
ABCC11,0
HERC3,0
PRR3,0
ATP6V1B2,0
MPI,0
CERS4,0
MYO19,0
TMEM167B,0
PDK2,0
SNAPC4,0
SRRT,0
TCF7L2,0
CPED1,0
CD72,0
KIAA0907,0
LAMTOR5,0
KLHL20,0
SOCS4,0
CDCA7,0
TCEA1,0
ZNF615,0
TRIM66,0
SLC25A16,0
JDP2,0
NEU3,0
NPIPA2,0
CDC20,0
SLC41A1,0
ATP6V0A2,0
NTNG2,0
TMEM194A,0
ATP6V1E1,0
KIAA1191,0
ZNF384,0
PIGQ,0
TADA3,0
SMG7,0
PWP2,0
TTC17,0
CYSLTR1,0
RARS2,0
C6orf120,0
PTAR1,0
ZNF350,0
SLC52A2,0
MICALL1,0
CLPTM1L,0
ARF4,0
CIITA,0
RNPEP,0
RWDD4,0
TMEM183A,0
TIMM9,0
OSCAR,0
LITAF,0
IGLV2-14,0
ARRDC2,0
CCDC88C,0
TRIM13,0
ZBED1,0
TNFRSF1B,0
BLOC1S4,0
SCAMP1,0
C2orf47,0
RAB30,0
INTS10,0
TRIT1,0
CSF1,0
TMEM69,0
TMEM251,0
DOLPP1,0
CLTA,0
PUM1,0
FEM1B,0
BBS9,0
VTA1,0
FAM210A,0
CBWD7,0
CLEC4E,0
COL4A3BP,0
PIGA,0
TPMT,0
P2RY11,0
ACSS1,0
ZDHHC20,0
TCEAL4,0
CAD,0
COMMD6,0
PLEKHO1,0
BTN3A1,0
CNIH1,0
ARPC4-TTLL3,0
BRWD3,0
CYB561,0
C9orf72,0
STXBP4,0
IST1,0
STAT4,0
TAF4B,0
CDIP1,0
SHQ1,0
SRM,0
PARVB,0
CTNNA1,0
P2RY14,0
ANAPC11,0
AMT,0
PIGB,0
POLM,0
CFDP1,0
WHSC1,0
RASSF2,0
SNRPA1,0
FBXW2,0
CD4,0
SGPP2,0
ZHX3,0
SLC39A4,0
QKI,0
NFATC2,0
STAT6,0
ASCC3,0
MAPKAPK3,0
GZF1,0
SETD4,0
ZNF445,0
SMAGP,0
GTF2H3,0
EXD3,0
TAF1C,0
TRAM2,0
ZFP30,0
IKBKAP,0
CEP68,0
TSEN2,0
HS1BP3,0
FAM50B,0
SLC8A1,0
USP38,0
LENG9,0
YARS2,0
CNPY4,0
FBXO42,0
TNFSF12,0
PNKP,0
AGFG1,0
RNF7,0
TPRA1,0
TRIM27,0
DNAAF1,0
YIF1A,0
EXOC7,0
PRADC1,0
PHTF2,0
ATRAID,0
RASGEF1A,0
RFNG,0
MPP1,0
NPIPB9,0
IK,0
NPTN,0
LGALS9C,0
ZDHHC7,0
HNRNPH3,0
EBAG9,0
DAPK3,0
ENTPD7,0
CD302,0
KMT2A,0
ANKRD46,0
CCDC109B,0
DONSON,0
ELMOD2,0
FCHSD1,0
TMEM55B,0
CBY1,0
VHL,0
OSBPL5,0
WBSCR16,0
PLXDC2,0
AURKB,0
PLK3,0
ZNF248,0
CDK1,0
DEAF1,0
RTF1,0
SLC41A3,0
PEX1,0
ISG20L2,0
B4GALT5,0
PTPRM,0
TOB2,0
ZNF259,0
TM9SF2,0
ARPC1A,0
NCAPG2,0
KLRB1,0
DDX26B,0
HIST1H2BF,0
MCEE,0
MS4A1,0
RPN2,0
WBP1,0
LPCAT3,0
PIP5K1C,0
TMEM104,0
PHF11,0
GPR107,0
GPANK1,0
PGAM1,0
AP1M1,0
BCR,0
CEP89,0
TXNDC12,0
GPSM2,0
HIST1H2AC,0
NUP43,0
MPEG1,0
SRP54,0
COL19A1,0
CPNE5,0
PIM1,0
CES2,0
ATAD3A,0
JRKL,0
TINF2,0
ANKRD39,0
TSC22D2,0
TM2D3,0
GGNBP2,0
RAB11FIP2,0
TSNAX,0
EPB41L2,0
UPF2,0
C19orf70,0
FAM3A,0
KRTCAP2,0
DNAJC24,0
PRRC2A,0
RDH13,0
SGCB,0
NUSAP1,0
ALDH16A1,0
ZDHHC3,0
DGCR14,0
ZBTB37,0
TMEM186,0
TBC1D24,0
PRKAG1,0
UBE2E3,0
UQCRC1,0
YTHDF3,0
KPNA6,0
MOB3B,0
ANXA2R,0
RFC5,0
EMC8,0
SPI1,0
WDR46,0
EXOC6B,0
GSAP,0
DAB2,0
CTSK,0
ALG12,0
EEF1E1,0
WDR3,0
KPNA3,0
NDUFV1,0
PDLIM2,0
PKMYT1,0
TM9SF1,0
WDR90,0
RHOB,0
EIF2B2,0
QTRTD1,0
KIAA2013,0
PRAM1,0
TTF2,0
KIAA0430,0
PTCH1,0
FAM133B,0
PITPNA,0
CTSH,0
PTBP3,0
CBFA2T2,0
LMBR1,0
NTHL1,0
LDB1,0
GLRX,0
GLRX2,0
ASB6,0
TMEM70,0
HK2,0
PDCD6,0
CCR1,0
SP1,0
SLC29A3,0
SHPRH,0
MYO1G,0
HMGCL,0
C10orf76,0
CLN5,0
H2AFX,0
CCDC18,0
CXorf65,0
ATG9A,0
NAMPT,0
DDX41,0
PRR11,0
NPEPL1,0
TROAP,0
PELO,0
SLC4A8,0
PCGF5,0
HSPBP1,0
MED10,0
ATG2B,0
ZFP91,0
BTK,0
CSGALNACT2,0
CCNB2,0
HUWE1,0
STIM2,0
ARHGAP11A,0
POLR1E,0
NPIPA8,0
FBXO32,0
EIF4G1,0
ZRANB1,0
NF2,0
COIL,0
MARCO,0
TSPAN32,0
SUFU,0
PQLC1,0
RBM4B,0
TRIP4,0
FBLN7,0
VEZF1,0
ITM2A,0
SLC27A1,0
FGFR1OP2,0
USP20,0
ATP6V0C,0
APEX2,0
ZNF451,0
GTSF1,0
MXD3,0
RNMTL1,0
TRAV12-3,0
DPP4,0
CDC23,0
KLHL2,0
ZNF417,0
C1orf54,0
ITPR1,0
IL6ST,0
PIK3C2B,0
AQP3,0
SMIM15,0
C1orf216,0
COPS8,0
PMAIP1,0
CDIPT,0
TIAM2,0
ANKS1A,0
SLC25A22,0
POLD1,0
ERI3,0
GPKOW,0
ZNF93,0
ATP9B,0
ZNF446,0
TRIM16,0
TDRD7,0
AC013449.1,0
LMCD1,0
MCAT,0
NACA2,0
NET1,0
PSMD7,0
RFC2,0
FBXW8,0
LRP2BP,0
ZFX,0
RFK,0
PAG1,0
FBXO4,0
ANAPC16,0
ATF7IP2,0
ZNF250,0
XKR8,0
LATS1,0
TNFAIP8L2,0
ISOC2,0
GAA,0
AURKAIP1,0
HNRNPA2B1,0
BCL11B,0
AIP,0
YAF2,0
TESK1,0
XRRA1,0
HINT2,0
TAF5L,0
SLC25A32,0
LLGL1,0
HDAC8,0
TBX21,0
PPT2-EGFL8,0
YTHDF1,0
SF3B14,0
FAM188A,0
PLEKHA5,0
SORT1,0
MIS18A,0
SIRT7,0
SELPLG,0
TSC22D1,0
PPHLN1,0
E2F4,0
EFCAB13,0
CTCF,0
ASAH1,0
PTPN12,0
HIST1H2BD,0
SDK2,0
CYB561D1,0
CDC37L1,0
LIMA1,0
ANKRD17,0
CCZ1B,0
MTMR9,0
SNRNP48,0
KIAA0753,0
ANAPC1,0
ABCD4,0
SLC25A51,0
FPR3,0
URM1,0
C21orf91,0
MICAL1,0
THBS3,0
DGCR8,0
AGBL5,0
C14orf37,0
EXTL3,0
CCNL1,0
ZNF410,0
TMEM128,0
KCTD18,0
ZNF426,0
LCORL,0
HAUS8,0
GATSL3,0
SMYD4,0
NUTM2B,0
IFNGR2,0
DNAAF2,0
NOP9,0
GATAD2B,0
LSM4,0
SLC39A9,0
GAS7,0
PSMF1,0
SNX27,0
TANC2,0
POLQ,0
C14orf80,0
MDN1,0
CHURC1-FNTB,0
SNRNP35,0
MTCP1,0
TMEM131,0
RP11-438J1.1,0
FARSB,0
PIK3CG,0
TIMM10B,0
NSA2,0
FBXL3,0
UBE2E2,0
ADCY7,0
ORAOV1,0
NDUFB7,0
NDUFS6,0
RTN4IP1,0
CDCA8,0
SUB1,0
VPS53,0
SERPINB6,0
UBQLN1,0
USP18,0
TAF1B,0
WDR35,0
BAG3,0
DDX59,0
CSTF1,0
GPHN,0
WDR36,0
TCP1,0
CDKN2C,0
NUB1,0
SLC38A9,0
CLIP1,0
SP4,0
CSTA,0
ERGIC1,0
MB21D1,0
CARD11,0
ZDHHC24,0
MBOAT1,0
TRAPPC10,0
GNAQ,0
TMEM185A,0
MPV17,0
WDR5,0
EDARADD,0
ZNF91,0
ATP6V1H,0
PDLIM5,0
FOXO1,0
AL022328.1,0
EBPL,0
LACE1,0
ATP6V0A1,0
DUSP3,0
CX3CR1,0
IMPACT,0
JAKMIP1,0
TMPPE,0
LPAR6,0
FRG1B,0
POP1,0
ALAS1,0
RNF126,0
EIF2AK3,0
ZBTB8OS,0
NPRL2,0
CTNNBL1,0
IGJ,0
STXBP5,0
ADAMTSL4,0
MAN1B1,0
CDK7,0
ZDHHC6,0
ZNF136,0
RP11-849F2.7,0
MFF,0
ZBTB9,0
SAMD3,0
SMIM7,0
HNRNPD,0
HSPE1,0
ATG4C,0
DDX20,0
APC,0
NAA60,0
LMO4,0
MLLT3,0
CD276,0
ARL13B,0
CYB5D1,0
PHLDB1,0
GNE,0
MORC4,0
PSMB6,0
KATNAL1,0
ALG6,0
CCDC125,0
KIAA0141,0
CYP4V2,0
CTC-554D6.1,0
FAM174A,0
PSMC4,0
ZMAT5,0
BAG1,0
ABCA5,0
TRBV4-2,0
HIST1H2BG,0
GAR1,0
THAP11,0
NR1D2,0
TOMM40,0
HIST1H3G,0
NANS,0
RBM5,0
RHD,0
TSPYL4,0
SLA2,0
PUS10,0
NUCB1,0
THEMIS,0
ADNP2,0
TDRD3,0
DFFB,0
EFTUD2,0
PLAU,0
SPECC1L,0
PAPD7,0
FIGNL1,0
TRANK1,0
TAGLN2,0
HMGA1,0
SQSTM1,0
IFI27L2,0
NAPRT1,0
ETAA1,0
CRBN,0
ZNF282,0
TSSC1,0
NSD1,0
KIAA1429,0
NAF1,0
FAM214B,0
HMBS,0
ABHD15,0
NIPSNAP1,0
PEA15,0
FCF1,0
PEX19,0
ARRDC1,0
MTCH1,0
CCPG1,0
HMMR,0
AGPAT2,0
RASA4B,0
DDB2,0
ZNF263,0
TMEM14B,0
NDOR1,0
CCDC142,0
SPDYA,0
KIF21B,0
ATG5,0
UVRAG,0
PHF8,0
ATXN7L3,0
SDR39U1,0
GALK1,0
STARD8,0
GADD45A,0
HK1,0
SIK2,0
DHX57,0
HK3,0
CDAN1,0
THEM4,0
VAMP1,0
OPTN,0
NHEJ1,0
MMD,0
ST3GAL6,0
LRRCC1,0
ZNF330,0
NKAP,0
ZDHHC21,0
CCDC23,0
DNAJC13,0
FAM134C,0
ZMAT2,0
EHD3,0
POLE,0
SLC12A2,0
UBE2H,0
TSPAN17,0
ATP6V1A,0
IGHM,0
KRR1,0
PPM1B,0
OGFRL1,0
NAA38,0
ZFAND1,0
QDPR,0
MKS1,0
SCMH1,0
FAM129C,0
RAB37,0
MCRS1,0
MTMR4,0
KBTBD8,0
SEMA4A,0
LIG4,0
SDF2L1,0
C11orf73,0
MAN2A1,0
TBL3,0
HDDC3,0
RECQL5,0
KIAA1919,0
POR,0
ZNF780B,0
SLC38A7,0
ZNF224,0
SIGMAR1,0
CAMK1D,0
ZNF714,0
DUSP22,0
CNNM4,0
RAB43,0
LZTFL1,0
DGKD,0
CDKN2AIPNL,0
KIAA2026,0
ARHGAP21,0
KDELC2,0
ATG4D,0
ADORA2A,0
ANGEL2,0
FECH,0
DHX29,0
LEPROTL1,0
ITCH,0
GSK3B,0
WDR34,0
RP11-321N4.5,0
LOXL3,0
TRMT6,0
CD226,0
LAS1L,0
WDR76,0
MAT2B,0
UPK3BL,0
HIBCH,0
SMIM12,0
BRF1,0
NCOA7,0
KIR2DL4,0
CLCN6,0
DERL3,0
HAUS1,0
EIF2B4,0
PTTG1,0
NBPF15,0
NTMT1,0
SOS2,0
ZNF621,0
ARAP2,0
SLC25A12,0
PYGB,0
TMPRSS3,0
TRMT13,0
CDKL1,0
ADRM1,0
C9orf38,0
CDC45,0
PSMG1,0
CD151,0
CCDC90B,0
SIPA1L3,0
SEPHS2,0
ZNF28,0
CORO1C,0
CYBB,0
F13A1,0
TUBB2B,0
YWHAQ,0
ZKSCAN5,0
NPRL3,0
TMEM38B,0
TBC1D32,0
WSB2,0
MINPP1,0
AGAP2,0
RC3H2,0
AP5M1,0
LDOC1L,0
TEX10,0
AC015987.2,0
ACTR8,0
LMBRD2,0
SLC30A4,0
CEP192,0
GTF2A1,0
BACH1,0
SPIDR,0
C2CD2L,0
METTL18,0
ZNF10,0
ZCCHC8,0
VPS37C,0
PRDX4,0
PLXNA1,0
DOCK2,0
RAD54L,0
NBEAL2,0
SASS6,0
DENND6B,0
POLG2,0
MCOLN2,0
XRCC6BP1,0
SYNE1,0
EFR3A,0
GTDC1,0
FAM114A2,0
ATMIN,0
PSMC3,0
SUPT3H,0
STK38,0
MTERFD3,0
CCDC53,0
RNF25,0
PUSL1,0
NOP16,0
FMNL1,0
ZCCHC11,0
PRMT7,0
TIFA,0
EME2,0
THBD,0
UBE2M,0
ZRSR2,0
MBOAT7,0
FSCN1,0
DHODH,0
TMEM120A,0
OSGIN2,0
DHX58,0
RBBP5,0
NOD1,0
CISD3,0
PARP16,0
CREG1,0
DDA1,0
VWA8,0
SARNP,0
FBXO8,0
ARSG,0
GRHPR,0
KAT6B,0
PSMG4,0
EIF3B,0
UBE2D1,0
CHN2,0
DIP2B,0
COX6A1P2,0
ZNF559,0
WBP11,0
IL10RB,0
TGFBR3,0
CXorf57,0
SLC2A14,0
FIP1L1,0
SNX8,0
ADH5,0
TMEM19,0
HDAC6,0
IRF2,0
CEP128,0
UTP23,0
EAF1,0
CDC16,0
TSN,0
RP11-1035H13.3,0
ARL4A,0
COX15,0
KLHDC3,0
CLN8,0
COX7C,0
LYN,0
DEGS1,0
SPHK1,0
LRRC7,0
BDH1,0
GPR174,0
ZUFSP,0
CRTC3,0
VASP,0
TRBV19,0
SLC18A2,0
CDCA4,0
NDUFB3,0
HIST2H4B,0
SLC20A1,0
RRAS2,0
PISD,0
AP2S1,0
WDR73,0
CDADC1,0
FCGR2C,0
SMEK1,0
RIPK2,0
CTD-2369P2.12,0
MED11,0
ANO9,0
TP53I11,0
TMEM201,0
GHITM,0
SKA1,0
CCT5,0
GTF3C5,0
HMGB2,0
E2F5,0
TENM1,0
DHRS7B,0
NDUFA4,0
DNAJC11,0
SLC27A2,0
ILK,0
AP4M1,0
ABCB7,0
MPV17L2,0
FAM45A,0
PHLDA2,0
SHARPIN,0
IFNAR1,0
ZNF268,0
POLD3,0
FAM134A,0
TM6SF1,0
KLRC1,0
GCLC,0
LRRFIP2,0
C1GALT1,0
TMEM254,0
ZNF692,0
N4BP2L1,0
KMO,0
TRA2A,0
SLC35E1,0
PCMTD2,0
LY6G5B,0
MAPK13,0
RBPJ,0
CEP57L1,0
HRH2,0
SH3GL1,0
ZNF273,0
ACBD6,0
POLE3,0
ZYG11B,0
NDRG2,0
ST3GAL4,0
ACADSB,0
PRRG4,0
ACSL5,0
TBC1D7,0
RSBN1,0
CTDSP1,0
C9orf16,0
LRP1,0
GPR137,0
EPB41L5,0
UPF1,0
SF3B4,0
CALHM2,0
FKBP15,0
CR2,0
CRNKL1,0
CPSF7,0
ITGA2,0
TMEM260,0
ESCO2,0
RBAK,0
GLUD1,0
TARS2,0
SLC35A3,0
LTB4R,0
DDX60L,0
CYB5D2,0
SSSCA1,0
TIGIT,0
EOMES,0
MEAF6,0
STX2,0
SLC2A6,0
SH2D3A,0
COA6,0
COX8A,0
GALM,0
HERPUD2,0
DNAJC5,0
BRPF1,0
CAPN3,0
FASTK,0
CTRL,0
GLTSCR1,0
CORO1B,0
TSFM,0
FCN1,0
NDUFS3,0
IFI27L1,0
RWDD1,0
ABHD12,0
DAPK1,0
DCAF10,0
FLVCR1,0
IKZF2,0
C19orf38,0
GNG7,0
MIER2,0
ACPL2,0
GPATCH1,0
TMEM234,0
CBWD3,0
WDR77,0
SCAF1,0
KIAA0101,0
CAMK1,0
EEPD1,0
GBGT1,0
RHOT2,0
SEC11A,0
CTC-260F20.3,0
PRKRIP1,0
CERKL,0
DIS3,0
TMED5,0
SGK223,0
ACLY,0
USP53,0
SLC9A1,0
ZCCHC6,0
CHFR,0
VRK2,0
ATF7,0
TP53,0
ORC2,0
C19orf44,0
PIAS2,0
ITGA1,0
NOTCH1,0
RP11-529K1.3,0
APOC1,0
RWDD3,0
STRADA,0
ATP5C1,0
ATP11C,0
COPS2,0
WDR55,0
AGAP3,0
IFIH1,0
HADHB,0
SCO2,0
FAHD2B,0
NAALADL1,0
MESDC1,0
SNRNP25,0
HS2ST1,0
CSNK2A2,0
ANAPC10,0
ZNF516,0
MIB1,0
EZH2,0
KLHL5,0
CMC4,0
MED26,0
ARHGAP10,0
MSRB1,0
LZIC,0
RP11-468E2.4,0
GGA2,0
SLC25A25,0
TUBG2,0
TUBG1,0
FAM156A,0
TCF19,0
CEP95,0
ANGEL1,0
DHX35,0
TRIM59,0
ACTR3C,0
EIF2D,0
RAB11FIP3,0
NAA16,0
UBE2Q2,0
CDK5RAP2,0
RHOBTB2,0
MIIP,0
FBXO7,0
SNX29,0
TICAM2,0
HIST1H1C,0
IDNK,0
HSD17B10,0
IL12RB2,0
ARHGAP12,0
VAV1,0
GPR65,0
AMICA1,0
LZTS2,0
CRY2,0
DDX52,0
ICA1,0
MON1A,0
KIF24,0
TMEM134,0
ERV3-1,0
NDUFA11,0
EDEM3,0
ABI3,0
ZNF281,0
PTAFR,0
TMEM62,0
CREBRF,0
PPP1CB,0
FYCO1,0
ITGA6,0
IBA57,0
HEXB,0
ALDH2,0
ST6GALNAC2,0
RP11-302M6.4,0
IAH1,0
AC024592.12,0
C12orf57,0
RAB39B,0
MRRF,0
CNOT7,0
SPRYD4,0
RABEPK,0
ZNF420,0
LRCH1,0
GSDMD,0
SNRPD3,0
MYC,0
SOGA1,0
PHPT1,0
USP28,0
FBXO3,0
SAMD4B,0
CNTROB,0
NFIC,0
RCN1,0
PIN1,0
ING5,0
ZCCHC4,0
RNF214,0
POLR1C,0
FOXJ3,0
SRBD1,0
MED22,0
C5orf15,0
NELFE,0
COG8,0
TNF,0
ZNF2,0
FAM122C,0
BBX,0
KAT5,0
STK36,0
ZNF562,0
REPIN1,0
RBM26,0
MTPAP,0
ZNF383,0
AGPS,0
SUSD1,0
TIMP2,0
NUDT17,0
RNF2,0
PHACTR2,0
MAP2K7,0
GAS6,0
GNA13,0
RAB8A,0
XRCC1,0
RPAIN,0
GSK3A,0
ZNF808,0
CSTF2T,0
FAM8A1,0
IFI35,0
ATHL1,0
BTN2A1,0
ATG12,0
SNTB1,0
METTL14,0
ATP7A,0
PPP2R2A,0
PTPRE,0
C14orf64,0
ADAP1,0
PML,0
TOMM20,0
PSMD10,0
MED9,0
TCEAL3,0
GSTO2,0
CD81,0
RAP2A,0
FAF1,0
AFAP1,0
MGME1,0
SMARCA4,0
WBP5,0
UHMK1,0
H1F0,0
CYB5R1,0
BAZ2B,0
SDHB,0
MSH2,0
MTAP,0
HIRIP3,0
VPS28,0
ELP5,0
FAM76B,0
DARS,0
EXOSC6,0
ZSWIM1,0
DUSP8,0
CCDC92,0
EFNA4,0
MSH5-SAPCD1,0
FAM196B,0
SESTD1,0
TPCN1,0
COA4,0
STYXL1,0
HNRNPA1L2,0
ZC3H6,0
CCNY,0
HVCN1,0
ZNF174,0
GALNT7,0
ASUN,0
FANCL,0
CTD-2260A17.2,0
SLC2A4RG,0
NOTCH2,0
TRPM7,0
ADCK5,0
CHCHD10,0
PCYOX1,0
MR1,0
BAHD1,0
ZNF573,0
REXO1L10P,0
SMURF2,0
WBP4,0
C15orf38-AP3S2,0
SMTN,0
NFYA,0
CDK19,0
PPP2R5D,0
KLF3,0
LIN37,0
C1orf122,0
APP,0
ZBTB21,0
IFIT2,0
EIF1B,0
FCHO2,0
ASB8,0
NAPB,0
TMEM127,0
ISG20,0
ARSB,0
CSK,0
ADK,0
POMC,0
DYNC1H1,0
WRAP53,0
CCDC122,0
PXN,0
CNOT1,0
SS18L1,0
TOMM22,0
CEP152,0
MSR1,0
EIF4EBP1,0
HERC1,0
POM121,0
SLC25A26,0
RAB5A,0
ZNF598,0
LMNB2,0
YWHAG,0
FZR1,0
C1QA,0
TSR3,0
R3HCC1L,0
PTS,0
PPAT,0
LRRC37A,0
ACP6,0
TBC1D19,0
TBC1D22B,0
PPIG,0
RRP36,0
GMPPB,0
POLRMT,0
CTDSPL2,0
SLC39A10,0
KIAA1731,0
IGFBP7,0
GPR171,0
NOL9,0
CDK5RAP3,0
NFATC3,0
FAR2,0
SDHD,0
MGST2,0
MTMR6,0
LCOR,0
PJA2,0
AGAP6,0
NDC80,0
VBP1,0
PTRH2,0
CD82,0
VKORC1L1,0
UBL7,0
DKC1,0
ITGAM,0
PCK2,0
MVD,0
BARD1,0
SUCLG2,0
ELF4,0
MINOS1,0
SPC25,0
PRDX2,0
ZCCHC17,0
SLC29A1,0
COLGALT1,0
INPP5E,0
SLC11A1,0
PHF21A,0
SLC2A3,0
PGM3,0
GOT1,0
C17orf85,0
IGHV1-2,0
SYNGR2,0
MAVS,0
CWC15,0
CD8B,0
MEF2BNB-MEF2B,0
CHMP5,0
C17orf66,0
CACYBP,0
NAP1L1,0
FASN,0
CLASRP,0
TRMT5,0
EIF4A1,0
GNA12,0
SERGEF,0
STK17A,0
TSACC,0
QPCTL,0
B3GNT5,0
CRIPT,0
SRSF4,0
RRAGC,0
NAA20,0
SH2D3C,0
SLC26A2,0
CLK3,0
POGZ,0
TASP1,0
TOR1AIP2,0
USB1,0
SKIL,0
MCUR1,0
PPP3CB,0
TECPR1,0
FAM105A,0
SBF2,0
DZIP3,0
KIAA0355,0
THOC1,0
PER2,0
INF2,0
FLAD1,0
CSF2RA,0
HSD17B12,0
ERI1,0
PTK2,0
CMKLR1,0
MKKS,0
SFXN5,0
NAT10,0
TOE1,0
PNP,0
TJAP1,0
VPS39,0
PRELID1,0
RABEP2,0
CSTB,0
FOXM1,0
SACS,0
AP3S2,0
IRAK4,0
SLC39A8,0
SNRNP40,0
CASK,0
ARL4D,0
SPP1,0
C19orf35,0
SLC27A4,0
PRSS23,0
ATP11B,0
MST4,0
ARID5A,0
RGS1,0
TOR1A,0
NOA1,0
CTLA4,0
GALNT6,0
BCL2L11,0
ZNF587B,0
KIF13B,0
NADSYN1,0
RGL2,0
IRAK2,0
MMADHC,0
UQCRFS1,0
FAM83G,0
AKIP1,0
GIT1,0
COMMD8,0
ZNF614,0
DLGAP5,0
CDKN2AIP,0
PCBD2,0
HOOK2,0
PHF5A,0
MGMT,0
TRAV1-2,0
MAD1L1,0
ANKRD26,0
FKRP,0
SPIN2B,0
SFXN4,0
DTNBP1,0
SIPA1,0
SLC16A1,0
FAF2,0
POLK,0
CXCL16,0
DTD1,0
INTS5,0
CPT2,0
OXSM,0
ZC3H8,0
TMEM179B,0
VPS36,0
MYEOV2,0
TNRC18,0
EPG5,0
STAM,0
GSTM4,0
REXO2,0
CD300LF,0
CEP78,0
C11orf24,0
GABARAPL1,0
TFCP2,0
AC119673.1,0
RAD51AP1,0
LRRC25,0
STAT2,0
HERC6,0
HSPA13,0
RNF114,0
ATP5I,0
RPP30,0
TTC32,0
ABCC3,0
TMEM71,0
ZC3H12A,0
APRT,0
GYG1,0
EPS8L2,0
NUBP2,0
ACO1,0
PPM1F,0
APOL3,0
AAED1,0
ZNF548,0
SRR,0
YIPF3,0
RCN2,0
LETM2,0
PI4KB,0
PTBP1,0
PPAPDC2,0
NSMCE4A,0
CLDN11,0
S100PBP,0
ZNF789,0
SNW1,0
PIGC,0
DDX17,0
SGTB,0
FAM58A,0
SLC12A9,0
NASP,0
PAQR7,0
GNS,0
CSNK2A3,0
JOSD1,0
HSD17B7,0
ST14,0
EIF3J,0
CRYZ,0
GAB3,0
SIRT1,0
ZNF600,0
TIMM21,0
KIAA0020,0
ZNF551,0
NPHP3,0
GON4L,0
TNPO1,0
FBXW4,0
BROX,0
C19orf25,0
EHBP1L1,0
ZNF831,0
NT5C3B,0
CACNA2D4,0
IMPDH2,0
KLHDC7B,0
KBTBD2,0
ATXN7L1,0
WRB,0
C9orf117,0
BTBD19,0
CCDC43,0
CDCP1,0
ARHGAP35,0
MEA1,0
BCL7C,0
PUS7L,0
ACE,0
IMP4,0
C19orf54,0
EEA1,0
CORO7-PAM16,0
APOBEC3H,0
AMY2B,0
PRKCZ,0
TXNIP,0
NBAS,0
NUDT19,0
DHRS7,0
B3GAT1,0
C22orf39,0
C3orf14,0
SH2D1B,0
CALCOCO1,0
MAP1S,0
SLC39A3,0
BZW1,0
PPP4R2,0
TFEC,0
ALDH1B1,0
KIAA0930,0
COPE,0
EGLN3,0
SHMT1,0
S100A10,0
NUGGC,0
SCARB2,0
NCBP1,0
SNX19,0
FEZ2,0
IGHMBP2,0
SIRT6,0
UBE2L6,0
UBXN2B,0
ZNF726,0
GBP1,0
EIF3E,0
TCP11L1,0
ZNF318,0
MAP3K8,0
SFMBT1,0
LSM7,0
NUDT15,0
FLVCR2,0
RFX3,0
STAU1,0
SGMS1,0
ZNF408,0
AAGAB,0
SRP72,0
FAM129A,0
IGLC3,0
TMEM189,0
CSNK2A1,0
TXNDC15,0
JMJD8,0
FLJ00104,0
KLC4,0
UMPS,0
CLECL1,0
